# Started Sun Apr 26 11:37:48 2026
id,type,src,event_ts,value,confidence,event_status,value_datatype,value_unit,extras,partition
0ceeafa1-e0ff-4d79-aa52-441542def882,float,dt-1,7,49.52018518767644,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""prepared"", ""belonging_sub"": ""prepared""}",ground_truth
e245aba0-fadd-47e2-b991-0d664a277947,float,dt-2,7,49.982906732965134,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""prepared"", ""belonging_sub"": ""prepared""}",ground_truth
582338d5-1ef8-418c-889d-2a6b1501a96e,float,dt-3,7,50.39942052238963,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""prepared"", ""belonging_sub"": ""prepared""}",ground_truth
43b2cfc0-34d0-47b9-bacd-d14c27118036,float,dt-1,8,49.531807549760366,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""prepared"", ""belonging_sub"": ""prepared""}",ground_truth
8021c73e-4ca2-4e7a-aba3-3551ace8d1c5,float,dt-2,8,50.006120930566965,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""prepared"", ""belonging_sub"": ""prepared""}",ground_truth
9faa796e-b595-4afa-8068-c863a42d5c3f,float,dt-3,8,50.392462551060305,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""prepared"", ""belonging_sub"": ""prepared""}",ground_truth
64b18e2d-a134-4d4a-8aed-1578c11f905f,float,dt-1,9,49.539098997684086,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""prepared"", ""belonging_sub"": ""prepared""}",ground_truth
22a2a2e4-350e-450e-a9ee-e96cdb1f9bdd,float,dt-2,9,50.01455725066089,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""prepared"", ""belonging_sub"": ""prepared""}",ground_truth
1dab60c2-863e-4b24-8be4-716efcae9d15,float,dt-3,9,50.366506158772054,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""prepared"", ""belonging_sub"": ""prepared""}",ground_truth
5c3a4a23-2701-4111-8181-589fcd0b0680,float,dt-1,10,49.5449816476172,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
be2cd5cd-2806-4e61-8ca9-7bab231c02b8,float,dt-2,10,49.997942565568174,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
ca342595-c94a-481d-b6bc-ae20f82dad96,float,dt-1,10,49.5449816476172,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
d2e5a259-fe7a-4d13-bc7b-185c152b16f1,float,dt-2,10,49.997942565568174,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
db7ecc1d-0a71-43e7-ab5a-83eca09c1819,float,dt-3,10,50.4661961442714,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
445595ed-6425-497e-a76f-024a4b0cf67d,float,dt-1,11,49.54555009244351,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
03b72af6-89b0-409b-827e-49f3ce7e9f51,float,dt-2,11,50.027269589101955,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
7237f15d-ec27-4b11-b7fa-8a2182257db3,float,dt-3,11,50.47296974266824,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
84c7944d-3813-4b19-93d5-290d28ff37fd,float,dt-3,10,50.4661961442714,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
91224eaa-caae-4f42-a09c-4360eb5694bc,float,dt-1,11,49.54555009244351,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
32491883-8461-423f-b540-279bebd95dde,float,dt-2,11,50.027269589101955,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
bf958828-2bb0-4ea7-810b-a3409ba893b7,float,dt-3,11,50.47296974266824,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
0db3a4b3-bdf6-4761-a0db-9aa163326159,float,dt-1,12,49.556484352175765,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
bab1cde6-dfbe-47c1-b900-c29c369e2053,float,dt-2,12,50.01795289270218,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
c038da7c-a1cc-4da3-99d3-0afa46de51f5,float,dt-3,12,50.462390818837996,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
72bc2f59-656c-428d-bf4f-2543a2e522b2,float,dt-1,12,49.556484352175765,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
7346e13e-1325-4e9c-9304-70fdf039b834,float,dt-2,12,50.01795289270218,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
2cda0393-88cf-40ba-b86b-0716dba0f7b4,float,dt-3,12,50.462390818837996,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
236d1e81-5d20-4126-8d06-0f88fa84bee0,float,dt-1,13,49.54175527043573,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
1392c743-d6f8-41bb-a940-6f447ffc3efe,float,dt-2,13,50.00808817558045,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
e1571b1e-7d69-4c64-be24-c5c7d306ba8c,float,dt-3,13,50.45395219629346,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
ba84c26b-e286-4902-a618-fb81f4527d84,float,dt-1,13,49.54175527043573,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
04f17640-6ab2-4323-9652-724ca8e16ce1,float,dt-2,13,50.00808817558045,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
981b50a0-838e-4725-83d1-27453f8c4c71,float,dt-3,13,50.45395219629346,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
0f08d29d-9e6f-4549-8887-47110fd3cf8a,float,dt-1,14,49.53849707147587,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
3d09b27a-4a4c-49ed-ba20-85a0de802202,float,dt-2,14,49.98432377291968,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
b8e82296-e0b3-4eb0-9e6a-8d30e5c65f65,float,dt-1,14,49.53849707147587,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
c7b137f4-0fe5-491f-8312-ed99e90443d2,float,dt-2,14,49.98432377291968,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
7da66c57-5da1-4e08-8689-56e9d5ced956,float,dt-3,14,50.43391080591019,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
9dde681c-c243-4251-a458-e80434c7e9e6,float,dt-3,14,50.43391080591019,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
7e4a7dfc-ad8a-4d2f-a220-dfc7af47ad06,float,dt-1,15,49.528854685222264,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
3720a432-8557-45c2-9e89-8d1f27bde2d0,float,dt-1,15,49.528854685222264,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
2444be66-ab4a-43b6-b3a4-723a01b041d8,float,dt-2,15,49.99797251505691,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
a1ff0922-399d-46df-9bb2-18d9769657a1,float,dt-3,15,50.40225628937404,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
3298ef06-ba73-4698-b3cf-4f5a6e8042c8,float,dt-2,15,49.99797251505691,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
9ace7ee7-3e21-4d94-a7f0-cb025d8db623,float,dt-3,15,50.40225628937404,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
c840d927-0338-4c69-a1e9-c6e32b7c00b6,float,dt-1,16,49.54083160947496,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
85d5554e-941f-4b15-9b96-83bf783bde62,float,dt-2,16,49.99499657350539,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
dea681d7-d6ff-4689-bc7e-c71dd89160a2,float,dt-3,16,50.390532260057,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
8c855d68-9d36-45dc-bfd9-b0cbb1ed06ec,float,dt-1,16,49.54083160947496,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
7a678544-2f31-4163-9bb2-bb09d9fd5b19,float,dt-2,16,49.99499657350539,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
a2fed3af-3bb6-4a80-81b7-a963de702cf9,float,dt-3,16,50.390532260057,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
64823acb-bead-4e10-8d19-84fcc6315e9b,float,dt-1,17,49.54162605162459,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
fdad2564-b094-49d2-ade5-6db050c1b028,float,dt-2,17,50.01135523492433,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
c03a4f3e-1005-4ecb-98c7-4ad2d62560f4,float,dt-3,17,50.4049906217122,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
c1b990a8-2c28-4b7a-8a93-9387abc945d4,float,dt-1,17,49.54162605162459,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
5c191f60-fd9c-4f3e-a260-b77dd4e33cda,float,dt-2,17,50.01135523492433,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
4bb507b5-a4c3-43c1-8c4b-b5cd286eca43,float,dt-3,17,50.4049906217122,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
749aa305-0695-45ec-bda1-0141aa40d51a,float,dt-1,18,49.535776916605286,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
e29f1375-ebb7-450f-a605-26fe92d87882,float,dt-2,18,49.99313966392821,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
3d2b83bf-4a33-4633-b7f8-57b25811175c,float,dt-1,18,49.535776916605286,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
7f9c1c98-b44d-4cc4-92bc-a40799f58cae,float,dt-2,18,49.99313966392821,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
8059aaef-0c6a-4dcc-a444-3ed30edcc88f,float,dt-3,18,50.397834013515,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
296704e0-b51f-4ae2-be59-7f96dcafe411,float,dt-1,19,49.520138747358146,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
565a7e0a-5f71-45c7-a678-0df28303651b,float,dt-2,19,49.996944499341566,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
a991e764-8400-4370-8d06-1d918af1df98,float,dt-3,19,50.42656677460379,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",observed
a65227d3-7d50-4851-a926-a0c146001212,float,dt-3,18,50.397834013515,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
ecc90e24-0a10-445f-ae83-2351e8339e3d,float,dt-1,19,49.520138747358146,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
b84389f6-0d1e-4303-8964-8d472fd38271,float,dt-2,19,49.996944499341566,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
6ee19964-b515-4096-bc00-34c51c691849,float,dt-3,19,50.42656677460379,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""available""}",ground_truth
0885a330-823d-4341-85e9-3311e6a4d850,float,dt-1,20,49.514994902545766,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""negotiating""}",ground_truth
e1170337-f597-4643-a417-65e1e2a0b933,float,dt-2,20,49.97017627803867,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""negotiating""}",ground_truth
d750df5b-c7cc-4b41-9c1b-ee7877185707,float,dt-3,20,50.4205727107318,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""negotiating""}",ground_truth
a4aeca3f-cbe9-40a0-bcbe-ab3fb7830112,float,dt-1,20,49.514994902545766,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""negotiating""}",observed
3c8cc240-608a-4eab-9545-5c652fda674e,float,dt-2,20,49.97017627803867,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""negotiating""}",observed
7eee45e0-a4a1-4db0-aec4-aeee965ad3a0,float,dt-3,20,50.4205727107318,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""passive"", ""belonging_sub"": ""negotiating""}",observed
8572c50f-eed9-4021-8e51-c232f2d86e76,float,dt-1,21,49.515157746156135,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""pending_entry""}",observed
fa5e9c3a-a73c-4ad4-8397-3cfe676f0014,float,dt-2,21,49.99542022720978,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""pending_entry""}",observed
8bd2bbe3-e57e-454e-b733-f40f57f3dc8a,float,dt-3,21,50.42130049768409,1.0,observed,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""pending_entry""}",observed
0d957c66-4c7e-4d99-9668-ae28fb0e908a,float,dt-1,21,49.515157746156135,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""pending_entry""}",ground_truth
80079da5-f810-4bd5-a9fd-330876fe8aae,float,dt-2,21,49.99542022720978,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""pending_entry""}",ground_truth
ddba966b-0992-4a44-8e8f-f2a32d0dc3e8,float,dt-3,21,50.42130049768409,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""pending_entry""}",ground_truth
13e8aa64-1440-48f6-9e6b-62c5f946f217,float,dt-1,22,49.50964568805015,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",ground_truth
c650328c-0b7e-4461-9e2c-a7aa8b488a65,float,dt-1,22,49.50964568805015,1.0,validated,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
ed48365e-fd52-4c18-bb16-d155b3dc9c07,float,dt-2,22,50.0010612798192,1.0,validated,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
0037c060-e2c0-4273-8b32-bf0d4cf8f38b,float,dt-3,22,50.46767512322048,1.0,validated,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
276feb15-f0c7-44b8-91f0-82f2b24fe921,float,dt-1,23,49.53552696433811,1.0,validated,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
742dec30-51ec-47a6-9a67-88dab9f5b4ba,float,dt-2,22,50.0010612798192,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",ground_truth
e7de2e82-9dad-4356-ab2d-bc0fb1d8e2b0,float,dt-3,22,50.46767512322048,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",ground_truth
1136320d-eb46-477a-8124-cdb77730fc44,float,dt-1,23,49.53552696433811,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",ground_truth
503ce5ef-89ee-4b94-8140-732d007a9d80,float,dt-2,23,50.01097841006326,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",ground_truth
f860b568-b6ee-4add-9d0e-f578ee8e164b,float,dt-3,23,50.48402828890111,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",ground_truth
b313b654-88b2-4adb-9d12-df0a341e4306,float,dt-2,23,50.01097841006326,1.0,validated,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
64ab58b3-7d34-4c95-96e8-48fc031e00fb,float,dt-3,23,50.48402828890111,1.0,validated,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
9b4d8090-3e00-4b62-b0bb-c99e4f85abc7,float,dt-1,24,49.55566145064422,1.0,validated,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
6567fbbd-2f71-420c-8650-2f73d97c7d94,float,dt-2,24,50.02329352745237,1.0,validated,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
e618885c-de2b-481a-b362-c9bf6380f73f,float,dt-3,24,50.468871426832685,1.0,validated,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
8bbcf75a-7d61-430a-b54e-dc58a92d83e1,float,dt-1,25,49.5014382010649,1.0,validated,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
bf167013-b066-46b8-b333-6ccdd9782b66,float,dt-2,25,49.992970802447765,1.0,validated,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
0fba70e1-978c-4bdc-8ed2-cef91639be3c,float,dt-1,24,49.55566145064422,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",ground_truth
30791692-f407-4ec7-aec0-e65cc87f47ed,float,dt-2,24,50.02329352745237,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",ground_truth
d9a5f1e2-e745-4390-99ee-11d24bc47fad,float,dt-3,24,50.468871426832685,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",ground_truth
a7ef06dc-a380-4a7e-9b7e-110ca7b46231,float,dt-1,25,49.5014382010649,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",ground_truth
2fa80b51-f1fe-4be8-b84a-7b8f7d00f0fc,float,dt-2,25,49.992970802447765,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",ground_truth
7472452b-136f-4210-b265-49cd460d1550,float,dt-3,25,50.463386257594756,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",ground_truth
3e80f664-0772-4c1d-9768-7a15e8ae6444,float,dt-3,25,50.463386257594756,1.0,validated,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
57c2d038-e908-41d6-a1c1-37b746990529,float,dt-1,26,49.463657936145545,1.0,ground_truth,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",ground_truth
f1245b74-3e5e-45e1-a2cb-c888f9b92941,float,dt-1,26,49.463657936145545,1.0,validated,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
33584444-61d8-4fdf-9fbe-af81c2ec70bb,float,dt-2,26,50.016466232332085,1.0,validated,scalar,units,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
