# Started Thu Apr  9 09:43:54 2026
id,type,src,event_ts,value,confidence,event_status,value_datatype,value_unit,extras,partition
3dabe7ec-dbf6-40d5-b28f-c2b779a013ff,float,engine-temp-1,1775742274.3913496,95.54597532748801,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
7ddf40d6-a905-4032-bc1b-046eb96f20bf,float,engine-temp-1,1775742275.387844,93.4876900106585,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
0e39ab6c-c615-4510-9ce0-70c371b46db5,float,speed-1,1775742275.387844,79.36670818845369,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
fe0706b6-ac3a-419c-8476-07f508c391f0,float,engine-temp-1,1775742276.384641,95.6204314520908,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
ee67060f-927d-4536-af3d-242b7d80f061,float,speed-1,1775742276.384641,80.1912718846121,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
6a9bc327-e7eb-4a18-a0dd-62f7cbdc78e7,float,engine-temp-1,1775742277.3839707,95.65248968197224,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
a92c93e4-90c3-437b-b2e2-a1c6dccd4a20,float,speed-1,1775742277.3839707,80.34562242609643,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
243a095f-8a89-4038-ac2d-32160dc8a7e0,float,speed-1,1775742278.380475,79.38401845459953,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
66506755-435e-481f-a9cd-56e0cc42e969,float,engine-temp-1,1775742278.380475,94.0246960831466,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
f0572600-3e9c-4174-8928-09c02df9ee92,float,speed-1,1775742279.3938997,79.20612061781877,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
bb6461b3-e6cb-48f9-9cd8-3989ea11f465,float,engine-temp-1,1775742279.3938997,94.57913500005603,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
6ae2d562-315d-46ea-b6a9-7225cbacc1ee,float,speed-1,1775742280.3777838,79.91641912491899,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
e32e6e06-bbf2-40b9-9c06-c72c69eab50a,float,engine-temp-1,1775742280.39332,93.44147229730385,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
bd0b680d-029d-4f1d-ba56-2327c0e2a8b1,float,speed-1,1775742281.391558,79.6974166697818,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
3804f2c5-c536-440b-b19d-2bbfe2a42c83,float,engine-temp-1,1775742281.391558,95.37053239277986,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
7ec0daf9-2c82-4c65-b2f4-720697db57d1,float,speed-1,1775742282.3829277,78.89601827594258,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
118c01ee-45f5-47ee-9ef3-08cad1c1a10b,float,engine-temp-1,1775742282.3829277,95.77525417497208,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
897eef31-7414-48c8-a748-f7bc606de8d7,float,speed-1,1775742283.3781736,79.94426923798329,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
b5c651b0-0511-4a3c-aaad-9b92278c82d2,float,engine-temp-1,1775742283.3942196,96.00612389096587,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
9f635c3d-c92d-4988-bdf5-37f3807f3e5f,float,speed-1,1775742284.3919716,80.69877360051613,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
c5e614ec-aba6-4be2-a9d8-cba45949c527,float,engine-temp-1,1775742284.3919716,95.52283992892717,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
3d1a771e-e823-4a15-ac8b-3637fa220cb3,float,speed-1,1775742285.379983,80.02807052761594,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
1f2ab946-16ee-47fd-9986-3bc8a476cda8,float,engine-temp-1,1775742285.379983,94.88413937211948,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
06eef2e9-5fb1-4e9a-ae5b-3706d6c4146a,float,engine-temp-1,1775742286.391755,95.64964741149048,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
f3be99fc-c071-4dc8-b3c1-7609a286f33b,float,speed-1,1775742286.391755,79.92272515443604,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
032fcff6-180e-4bec-ac82-514be60e4618,float,engine-temp-1,1775742287.3890898,95.11939410054552,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
22469e3b-f3cd-4e99-9ea0-7c7a5a5f2f2a,float,speed-1,1775742287.3890898,79.73952232251014,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
176993c4-7b14-44c6-9fdf-d4db843c9a70,float,engine-temp-1,1775742288.3829296,94.30951475615348,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
c0263997-cba9-465c-807c-92f6b9806b07,float,speed-1,1775742288.3829296,79.97074361084915,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
106aab12-b306-4115-b469-6bb63ca37000,float,speed-1,1775742289.3812938,79.1099520937022,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
df4c5bf7-048f-434f-b283-e413d5a9639e,float,engine-temp-1,1775742289.3812938,96.43850273278781,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
cd127196-6e43-43a4-bac3-42db5b0efb7d,float,speed-1,1775742290.3818896,80.66374434059105,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
94939c4c-33b8-4c8a-b97e-cb11b6ba594b,float,engine-temp-1,1775742290.3818896,96.12565998117391,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
402913a0-c852-4485-b217-9a5971aaa6c2,float,speed-1,1775742291.379992,79.63023990635116,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
ab95d887-4151-4d0b-92ba-f9717223a1aa,float,engine-temp-1,1775742291.379992,93.45851328864644,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
ac198884-32c2-4dea-b80c-de87a9fc9271,float,speed-1,1775742292.3817582,79.97177502350013,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
a6f17b84-a320-4097-a0ae-fd931976cd81,float,engine-temp-1,1775742292.3817582,94.4410370266153,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
b0d409c4-e655-485a-9bbe-2b0f19e2659e,float,engine-temp-1,1775742293.3910108,95.71973681195809,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
