# Started Sun Apr 26 11:11:54 2026
id,type,src,event_ts,value,confidence,event_status,value_datatype,value_unit,extras,partition
6c7d04a5-913a-4b7e-8499-0f46cfda1116,float,speed-1,1777216322.7934637,80.39392995167762,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
811ea956-6b1d-44d4-bba2-a7450c65bd96,float,speed-1,1777216323.787642,79.52559590069124,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
db3e1072-3dfb-4525-9439-2de99a28d57e,float,engine-temp-1,1777216323.787642,95.89145747943324,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
6dc7125b-7661-4268-93f6-b634021e323a,float,engine-temp-1,1777216324.7908711,94.06148970998713,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
e20f8a62-2afd-4f5d-b6f4-629da5a8caa5,float,speed-1,1777216324.7908711,79.59409241674817,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
fadb6f02-f82e-4ada-8b52-0c5ee18797b6,float,engine-temp-1,1777216325.7959526,93.9780498159696,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
787cf5e0-e6c2-46a2-a426-5a0bfd152289,float,speed-1,1777216325.7959526,79.64862158086711,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
767e6c3f-085b-4958-a04f-00a3d82b06af,float,speed-1,1777216326.7833426,79.74432459111732,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
eb8ad58d-ff51-4195-a79e-656a1e095670,float,engine-temp-1,1777216326.7980554,95.54797316919914,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
56896d2d-59f2-4263-986e-973cb54c1fda,float,engine-temp-1,1777216327.7888818,95.53920574318671,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
700b3cf1-cb09-4044-bc9a-b368396e0e2e,float,speed-1,1777216327.7888818,80.25776821965202,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
0fda9c8c-f392-40d8-8c2a-6b1a64b2fd57,float,speed-1,1777216328.7832868,80.0923785454753,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
ac389cb8-7002-4402-838b-669f86acabb1,float,engine-temp-1,1777216328.7991636,94.75136900693235,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
376589ee-eed7-4fcb-8b9a-29284b9eec60,float,engine-temp-1,1777216329.7925394,95.31640847817592,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
8ae45f45-24cc-42cb-80e5-dccb14b53b5d,simulated,speed-1,1777216329.777643,80.30185678011314,0.8173012939646472,reconstructed,unknown,,"{""interval"": 1.0, ""reconstruction_method"": ""KalmanFilter"", ""reconstruction_time"": 1777216329.903546}",reconstructed
961af9cb-6e21-4c0a-a07c-63054e2c5990,float,speed-1,1777216330.7839184,80.36653003535068,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
6aa93f72-f266-4264-a851-227f2d920aa0,float,engine-temp-1,1777216330.7995298,95.5915338413668,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
84755a00-3358-471e-b6c0-69c357f061f0,float,engine-temp-1,1777216331.7894359,95.49273413631326,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
51503f9f-1c2d-436c-b92c-6253de68a2c3,float,speed-1,1777216331.7894359,79.53925319566072,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
2af299f7-00ad-4720-a8f6-e0ae0b39f81a,float,engine-temp-1,1777216332.7960732,94.9268890663843,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
d13c2748-856e-44fb-a521-099750cb7c4a,float,speed-1,1777216332.7960732,79.4781855111662,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
10c6e3db-8023-425d-b611-c7774a32d0c4,float,speed-1,1777216333.7834501,80.23337513451705,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
182895a2-a6f7-42ac-9298-f3d3b4e6373a,float,engine-temp-1,1777216333.8014288,95.17579366718812,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
405a0ce5-ecbe-4514-be49-848e1678e9ca,float,engine-temp-1,1777216334.7955077,94.97807490453913,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
87932834-afac-4a55-9020-1c58c4dbd9ce,float,speed-1,1777216334.7955077,80.69102083371384,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
a1ab774a-a917-4234-8f29-76fb3250fb44,float,engine-temp-1,1777216335.7859616,93.75684071614793,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
7f7b54b6-80d9-4f1c-90aa-5a1b47691689,float,speed-1,1777216335.794562,80.60273896895426,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
72537999-bdb3-4cb5-ac7f-a327cc9ca219,float,speed-1,1777216336.7982254,79.54192232711976,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
09f88b0c-bd21-442b-8ddb-afa959b9a5e8,float,engine-temp-1,1777216336.7982254,93.97273748256158,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
59a1687f-04c2-4873-b32e-efc90a723af0,float,speed-1,1777216337.784038,79.49942283745524,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
ecdac888-2871-4ea4-a8ff-6c5a191925e7,float,engine-temp-1,1777216337.7996044,94.05808148267289,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
4df0aa86-4edb-41aa-a957-f88e0f89df70,float,engine-temp-1,1777216338.7937589,95.62518780004224,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
40dddff9-ccf5-48b7-b5de-dad50944eed1,float,speed-1,1777216338.7937589,80.16614028264797,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
d84ae5fd-9948-4348-bab3-4f74ab39b581,float,engine-temp-1,1777216339.7936234,94.34664448152196,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
2ee71526-0d2a-4ab2-bf86-3ab2f786c134,float,speed-1,1777216339.7944148,79.58161669644775,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
f91d61d2-d53d-45ed-909f-49d43904aa55,float,speed-1,1777216340.7969222,79.24606178420602,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
4a785e83-1111-464d-b902-40193dfb5e1c,float,engine-temp-1,1777216340.7974312,94.42198275070113,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
bf972748-986c-4ce3-95f8-93a84c970c19,float,speed-1,1777216341.7843184,80.08638027533391,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
11fb65d8-b341-42d4-af6e-aa11fb98679b,float,engine-temp-1,1777216341.799509,95.17841941623779,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
c5798f04-480d-4f21-a10f-4808cb87828d,float,speed-1,1777216342.7937803,79.78163220840092,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
4752d4e5-d019-4aa3-88b0-4c1d40e7c154,float,engine-temp-1,1777216342.7937803,94.33069258896684,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
78f4aeaf-55ae-4e88-8dbc-b284c1585999,float,engine-temp-1,1777216343.787198,95.30124750021612,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
a2b77976-5518-4cc2-ab19-6ee7bae6e776,simulated,speed-1,1777216343.777643,79.99467414245974,0.8009334000045542,reconstructed,unknown,,"{""interval"": 1.0, ""reconstruction_method"": ""KalmanFilter"", ""reconstruction_time"": 1777216343.9271526}",reconstructed
0d27655b-139a-4e81-8348-81fe70b1058b,float,engine-temp-1,1777216344.7912633,95.006450123414,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
971193fe-a36b-4497-825e-61d8c36034c3,float,speed-1,1777216344.7922719,79.67071244306327,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
20ff6f90-fa2b-4bd1-af10-89e830cc0df3,float,engine-temp-1,1777216345.7963414,94.71360070627749,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
156b0f27-0bd6-4caa-abf6-307672f2e458,float,speed-1,1777216345.7983441,80.15680934520951,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
2c624b91-eb25-48df-bc94-9c40cf7fb74e,float,engine-temp-1,1777216346.7899363,95.57717811313296,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
b9d8fb10-0e4e-4c88-91df-6d909a7a055b,simulated,speed-1,1777216346.777643,80.46306394477199,0.8563365775555194,reconstructed,unknown,,"{""interval"": 1.0, ""reconstruction_method"": ""KalmanFilter"", ""reconstruction_time"": 1777216346.9317455}",reconstructed
6eb9589d-ca36-41dc-80e0-10ae0416bf47,float,engine-temp-1,1777216347.7905033,95.57327426453732,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
b67423be-38fb-4278-a101-2ba0be865988,float,speed-1,1777216347.791057,79.43035571125505,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
42cb65d1-1e04-4520-ae63-8a21f21b568a,float,engine-temp-1,1777216348.787043,94.85883811007567,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
f45577c1-2ce7-4159-943c-7c37a36dae57,float,speed-1,1777216348.787043,79.54429900068259,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
2904d393-0e1b-499e-baea-9cd7bd61806f,float,speed-1,1777216349.783138,79.7215674190609,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
97aba59d-dd95-4bb3-825d-e902b8c4cf25,float,engine-temp-1,1777216349.7997983,95.29868796146637,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
b05135bc-9668-4aa0-9c0f-8ecc6d952f20,float,speed-1,1777216350.784019,80.10691137345833,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
27ed7956-9bf3-4ed1-9c4a-989b3bf34dfe,float,engine-temp-1,1777216350.799355,94.35486286960172,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
5c13800d-e165-4550-89ab-79b297d66a8c,float,engine-temp-1,1777216351.7967603,94.75103326625428,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
be9f973a-6990-4ba2-833f-e52cb0c44e3f,float,speed-1,1777216351.7967603,79.91929674522119,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
94ff6c55-985e-46e7-9554-d8528066ad0d,float,engine-temp-1,1777216352.7863793,94.98130077856241,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
506ba5d5-e058-40c7-83b0-0a4662049d28,simulated,speed-1,1777216352.777643,80.04296767486261,0.8417784575323746,reconstructed,unknown,,"{""interval"": 1.0, ""reconstruction_method"": ""KalmanFilter"", ""reconstruction_time"": 1777216352.8816173}",reconstructed
e3501512-4916-493f-b234-c983065c06ba,float,engine-temp-1,1777216353.7944114,94.06335639182697,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
180203ec-6161-40e3-91c0-6d487cef7f39,float,speed-1,1777216353.7944114,80.22080476548788,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
3d84020e-b944-44b2-949e-67964d444fe5,float,engine-temp-1,1777216354.7870612,95.15886992184507,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
9b645521-e640-443b-a960-784d20810957,float,speed-1,1777216354.7870612,78.79503069594386,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
edbf2087-d5f6-4929-8f08-82c6713b2a36,float,engine-temp-1,1777216355.7956853,96.02502093820544,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
1b88028b-1b8e-4c13-a3c1-eadb9775666b,float,speed-1,1777216355.7956853,80.09573597352876,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
f98dc6a1-ea9f-4022-bb08-48b69d59ecde,float,speed-1,1777216356.784299,79.17933880719426,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
0272240b-b3b1-4dad-97fa-c7acad03e23b,float,engine-temp-1,1777216356.7998173,96.17190777100537,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
348c735f-d6c5-419a-a951-6e4424be804c,float,speed-1,1777216357.798257,80.1598000527986,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
c8963265-97d5-4350-9c3a-b87e8c4f8763,float,engine-temp-1,1777216357.7987666,95.12694817031328,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
ce8c82a5-6953-4a0e-9e33-d75b74e4a0dd,float,speed-1,1777216358.783734,79.96005547730987,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
b260870c-3be8-4869-b5b1-09219ab5da63,float,engine-temp-1,1777216358.7989917,94.3231121208717,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
ddf817ea-9d8e-49fd-acdf-b8676aa2453d,float,engine-temp-1,1777216359.7900124,94.28827356035556,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
71238c01-440a-432f-afe1-4d23e82462a2,float,speed-1,1777216359.7900124,80.03770051004525,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
033c3b55-8e0c-4668-bfc8-7e314872f146,float,speed-1,1777216360.7971928,81.1347823899899,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
5182eb1d-d121-4e2b-855b-9bc288077a0c,float,engine-temp-1,1777216360.7971928,95.06965521388332,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
73f6409b-5068-4513-b9ce-dcc108d899fa,float,speed-1,1777216361.789165,80.27839335696655,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
c8d4816f-280e-4113-9c42-701e1bbe1921,simulated,engine-temp-1,1777216361.78266,95.3720113242238,0.624531968773533,reconstructed,unknown,,"{""interval"": 1.0, ""reconstruction_method"": ""KalmanFilter"", ""reconstruction_time"": 1777216361.9306984}",reconstructed
44cc83ea-234c-4a81-a866-bea149e6f242,float,speed-1,1777216362.7845829,80.88267616764152,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
72631e33-bbed-4e3e-bcf0-1b716e34e890,float,engine-temp-1,1777216362.8001564,95.23843144522333,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
a964d1e2-26ee-49e2-a679-1d918311da94,float,speed-1,1777216363.790662,80.46913933918093,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
1c0d6d78-eb45-42a4-9f1d-f698a18e8a7b,float,engine-temp-1,1777216363.790662,94.33656104953008,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
cc8139e8-ad5c-452d-a059-20dca20b24ad,float,engine-temp-1,1777216364.7951772,96.38775953999205,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
a0ef0d02-a274-46a0-b610-71fd44c6892d,float,speed-1,1777216364.7971876,79.03898986965889,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
d4f5e45d-5ba1-4985-830a-8a18c211d256,float,speed-1,1777216365.7838588,79.46434854826147,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
6839c49e-5b94-4cb4-910d-8c3a411a8497,float,engine-temp-1,1777216365.7999754,94.9962195976022,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
e443ecd2-1eb6-4b32-83f9-d8a477f58331,float,speed-1,1777216366.7930908,79.74999525452714,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
aba73917-5fe1-4f9e-ae33-309e5d0627f9,simulated,engine-temp-1,1777216366.78266,95.02396730340764,0.4738093599138507,reconstructed,unknown,,"{""interval"": 1.0, ""reconstruction_method"": ""KalmanFilter"", ""reconstruction_time"": 1777216366.8874068}",reconstructed
858c13e5-918b-49a5-a7ee-312942348623,float,speed-1,1777216367.783843,80.19218398209183,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
92222607-3113-495d-83a2-646ce6ab64b2,float,engine-temp-1,1777216367.7995992,93.42893172378928,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
e68fe382-1012-49ca-8972-50c3b546d7ec,float,engine-temp-1,1777216368.792012,97.16319689762449,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
473d1407-777e-4cb1-809e-cb3352b5e906,float,speed-1,1777216368.7950134,80.48928752973328,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
cb1fde66-5aca-40f3-a7b8-84a5e2ae1ee2,float,engine-temp-1,1777216369.7962806,93.32726241363996,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
0d5451c4-80a2-41eb-981e-b4d48d1d9d11,float,speed-1,1777216369.7962806,79.98593313634059,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
b54dfc34-b9d9-44ce-a864-e5e0308a236f,float,engine-temp-1,1777216370.7898867,94.3683085065297,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
607021fe-393c-41cd-bcbe-f38e96628913,float,speed-1,1777216370.7898867,80.24208281814177,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
7f3beeac-6ca9-4322-9125-3ffd09ad26ad,float,engine-temp-1,1777216371.7909746,94.46345504429745,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
